date	words	title
2006-11-10 16:34:03	681	My Lifeline on the Little Plastic Card
2006-11-11 17:18:57	312	Jet Lag? Finally Found Out the Cure
2006-11-11 17:28:58	611	Missed the Lecture on Stanford
2006-11-11 17:54:43	485	Chat with Tina and Jin
2006-11-12 14:15:20	136	University Ave Day
2006-11-13 08:45:07	105	A Private Message...
2006-11-13 12:45:01	247	Three Services I don't Use in China
2006-11-15 13:53:06	244	Mena's Presentation on Ted
2006-11-16 16:59:53	321	Sound Bytes of These Days
2006-11-18 12:19:46	200	Heading Back to Shanghai
2006-11-20 05:59:33	370	Back to Shanghai
2006-11-21 22:16:14	37	Rumors after Rumors
2006-11-23 19:46:17	1129	Rumors after Rumors - Part II
2006-11-23 21:28:30	407	Happy Thanksgivings
2006-11-24 23:06:43	163	Chaminade in Santa Cruz
2006-11-25 23:30:32	283	Short Note of 5 Days in Chaminade
2006-11-26 23:23:57	454	Zhaoxiang Outlets
2006-11-28 22:38:35	373	Lining Up for Metro?
2006-11-29 13:51:44	211	Meeting Place: Coffee Bean and Tea Leaf
2006-11-29 21:53:18	308	Shanghai is Coooold
2006-11-30 22:15:19	56	OOB to Take a Pause
2006-12-01 19:58:37	97	Jian Shuo Visits San Jose (Again)
2006-12-02 22:07:24	1076	The Blind Men and The Elephant
2006-12-03 14:38:08	496	Hello from Narita Airport, Tokyo
2006-12-04 02:20:58	62	Hello from San Jose, Dec 4
2006-12-05 12:41:36	639	Listen = Discover?
2006-12-07 15:12:19	717	Shanghai Looks Similar to US, But...
2006-12-08 13:01:17	219	Public Holidays in China
2006-12-10 17:26:12	190	Going Back to Shanghai
2006-12-13 23:56:10	582	Is Beijing Ready?
2006-12-14 21:15:53	62	Did I Change in the Last Four Years?
2006-12-17 21:17:52	40	A Picture in Shanghai
2006-12-18 22:49:56	226	40 Minutes for a Taxi at Hongqiao
2006-12-19 23:39:32	121	Busy Recently
2006-12-21 23:10:24	17	Books I Read These Days
2006-12-22 23:10:01	42	OOB for Saturday
2006-12-24 17:34:52	2	Merry Christmas, 2006!
2006-12-26 00:25:36	2633	Backup of Individual Entry Archive Template
2006-12-26 22:02:17	1030	@Wangjianshuo.com Email as Gift
2006-12-27 20:33:13	280	24 Hours Internet without U.S.
2006-12-29 23:22:48	130	Wangjianshuo.com Inaccessible
2006-12-30 22:59:24	589	Friend's Dog Killed
2007-01-01 19:55:21	33	Happy New Year
2007-01-01 20:12:36	63	The Great Well in Jinmao Tower
2007-01-02 18:17:11	39	New Year Photo by ERIC
2007-01-03 20:49:19	356	Last Day of Holiday
2007-01-04 23:20:47	128	Shanghai Jiaotong University
2007-01-05 22:44:32	570	Pudong Airport to Portman Ritz Carlton Hotel
2007-01-06 21:06:11	15	Night Scene of Xujiahui
2007-01-06 22:18:10	542	IKEA, Xuhui Store in Shanghai
2007-01-07 22:39:34	165	Night Chat at Hanyuan Bookstore
2007-01-07 23:17:44	114	I Got a Tax Summary!
2007-01-08 23:27:20	372	Personal Income Tax in China
2007-01-10 23:31:12	350	120K Self-Claim Tax in Details
2007-01-13 14:59:32	247	V2EX's Network Cable was Unplugged
2007-01-13 18:28:23	225	New Xiangyang Market Location?
2007-01-13 21:55:23	562	The Changing Shanghai
2007-01-14 17:41:06	249	Life in a Crowded World
2007-01-14 17:53:26	288	Standing in a Train? No...
2007-01-14 22:14:14	29	Subscribe This Blog
2007-01-15 23:27:08	247	Some Blogs about V2EX
2007-01-18 22:45:39	382	Chinese Stock Market is Crazy
2007-01-19 17:22:23	51	Shanghai Map Finder
2007-01-20 20:17:51	568	Where are the Train Tickets?
2007-01-20 22:59:02	166	Removed "Chedong" Copyright
2007-01-21 10:35:18	800	The Scar in People's Heart
2007-01-22 21:39:18	1528	Living Cost in Shanghai (2007 Edition)
2007-01-23 22:56:46	783	Living Cost in Shanghai - Medicine
2007-01-23 23:35:23	341	Living Cost in Shanghai - Driving
2007-01-24 21:42:19	138	Added Today in History
2007-01-24 23:24:11	395	Living Cost in Shanghai - Service Fee
2007-01-25 23:42:47	379	My Experience with Hong Kong
2007-01-26 21:37:43	5	JW Marriott Hong Kong
2007-01-26 21:57:57	23	PCCW Free Wifi in Hong Kong Airport
2007-01-26 22:26:23	417	My Drawings in Hong Kong
2007-01-26 23:27:01	22	Some Photo of Hong Kong in Jan Trip
2007-01-27 21:04:14	177	PVG: From PVG to Ningbo
2007-01-27 21:56:56	128	A Stolen Bicycle
2007-01-28 19:50:00	37	Zezego's Living Cost in Beijing
2007-01-29 23:14:20	57	So Many Red Lights!
2007-01-30 21:06:32	343	Four Seasons Hotel
2007-01-30 23:11:52	36	View of Shanghai under Clear Sky
2007-01-31 21:44:47	138	Best Buy Opens Store in Xujiahui
2007-02-01 22:20:20	115	Long Metro Trains on Line #1
2007-02-02 23:06:10	15	From Keyboard to Screen
2007-02-03 22:24:20	121	Back from 5G Review
2007-02-04 19:36:36	384	Dukou Bookstore on Julu Road
2007-02-05 21:36:41	19	Weired Image of Me
2007-02-05 21:59:48	67	Near Blogbus's Office
2007-02-06 20:01:10	161	Eric is in New York
2007-02-07 22:08:21	197	Best Shanghai Eatery Streets?
2007-02-08 18:09:20	282	Should I Drive in Shanghai?
2007-02-09 23:21:28	49	The Painted Veil Movie
2007-02-10 17:22:38	266	DVD and Movie
2007-02-10 23:27:08	354	Thanks for Giving Credit to Me...
2007-02-11 15:11:41	328	Nanpu Bridge
2007-02-12 23:22:42	514	Bought Sony DAV-DZ820KW
2007-02-13 21:47:42	138	Motel 168 Going Public?
2007-02-14 22:00:30	75	Happy Valentine's Day
2007-02-15 23:52:41	119	My Top 5 Favorite Streets for Walk
2007-02-16 22:50:36	147	It is Approaching to the Year End
2007-02-17 13:02:32	330	Two Year Ends
2007-02-17 22:12:20	388	Happy New Year via SMS
2007-02-18 00:07:02	93	The Year of Pig Comes
2007-02-20 16:28:29	84	I am Back in Luoyang Now
2007-02-23 19:08:31	199	Bus from Luoyang to Zhengzhou
2007-02-25 17:56:27	319	Some Interesting Reading
2007-02-27 11:20:37	298	I Have a BIG Hosting Account
2007-02-28 17:50:18	279	Wangjianshuo.com Backup Plan
2007-03-03 23:50:57	26	Out of Blogging
2007-03-04 23:30:45	441	From the Hottest to the Coldest
2007-03-06 23:13:49	420	Old Friends Gets Together
2007-03-07 21:34:34	152	10 RMB for Genuine DVD
2007-03-08 22:46:03	6	Angkor WAT, Cambodia
2007-03-09 23:23:12	839	How to Advertise on this Blog?
2007-03-11 12:54:10	422	Grocery Cost in Shanghai, 2007
2007-03-12 12:47:11	59	Reset Nokia 6670
2007-03-12 15:11:36	120	Full Text RSS Feed for This Blog?
2007-03-12 15:25:39	191	Everyone is Talking about Stock
2007-03-13 17:07:20	214	RSS Changed to Full Text
2007-03-14 22:30:44	466	Weird Policies, One by One
2007-03-14 23:42:21	528	Helping Others with Hosting Package
2007-03-15 23:34:02	327	New Phone - Dopod D600
2007-03-15 23:55:25	242	Happy Birthday to Goudaner (3rd Year)
2007-03-17 00:58:10	101	May be Inaccessible for Several Hours
2007-03-17 20:42:06	118	4 Year Anniversary of Wedding
2007-03-18 20:33:07	384	Accessibility of Public Transportation
2007-03-20 00:25:02	199	Jiading is Not As Far as I Thought
2007-03-20 22:40:16	808	Shanghainese Girl Marrying Foreigners
2007-03-21 23:10:30	527	Future Shanghai Metro and Maglev Map
2007-03-22 21:39:36	100	I Found a Bug - in my Soup
2007-03-23 22:57:59	463	Lujiazui is Full
2007-03-24 19:26:44	297	What Matters to Me Most Today?
2007-03-25 23:55:42	491	How to Start a Blog?
2007-03-26 01:26:10	190	Lulu.com to Turn Blog into Book
2007-03-26 23:44:28	227	My Favorite Food in the World
2007-03-27 22:27:57	313	Shopping Malls in Shanghai
2007-03-28 23:06:59	67	Wendy's 5 Years in Microsoft
2007-03-28 23:19:28	865	Serious Ill caused by Serious Mistake
2007-03-31 00:39:03	42	OOB Tonight
2007-03-31 20:51:44	118	Mac Cannot Access Internet in China
2007-04-01 23:38:39	453	GPRS Package from China Mobile
2007-04-02 23:28:02	29	Peach Flower in Nanhui District
2007-04-04 01:22:53	45	1:22
2007-04-04 13:52:41	46	View of SJTU
2007-04-05 23:20:35	231	Kijiji SJTU Office
2007-04-06 10:50:07	140	Justin.TV
2007-04-07 13:16:08	160	111 Anniversary of Jiao Tong University
2007-04-10 15:32:48	298	Why I didn't Use Twitter.com Yet
2007-04-11 01:24:07	255	Welcome Jack to Visit my Home
2007-04-11 23:48:08	112	Added Comments RSS Feed
2007-04-12 01:03:17	339	Nice Hotel in Tongli
2007-04-12 23:50:35	287	Perfect Beijing Trip with CA933
2007-04-13 23:13:14	274	Avoid Hong Qiao Airport on Friday Night
2007-04-14 21:38:08	183	Beijing Develops Faster than Shanghai
2007-04-15 12:21:24	492	Cheap Way to Visit Hangzhou
2007-04-18 00:00:04	9	Happy Birthday to Jia
2007-04-18 23:36:18	541	Where to Buy Tea in Shanghai
2007-04-19 23:42:11	312	How to Get to Xiamen
2007-04-22 23:35:02	82	Back from Xiamen
2007-04-24 23:49:44	471	Reasons of Bad Traffic in Shanghai
2007-04-25 23:21:06	337	Online Survey Need Participants
2007-04-26 23:24:42	1239	How I Drive in Shanghai?
2007-04-27 23:22:18	1283	How I drive in Shanghai - Part II
2007-04-28 23:39:19	529	Areas to Visit in Shanghai
2007-04-29 23:52:04	75	Very Tired Recently
2007-04-30 19:13:52	67	View before May Holiday
2007-05-02 12:59:17	73	SJTU - No 565 in the World Ranking
2007-05-02 15:16:24	74	Counting Coins with Weight
2007-05-02 21:39:06	243	24 Hours of Flickr
2007-05-02 23:03:30	476	More AdSense Code on Site
2007-05-03 21:51:24	91	Hosted a Big Party
2007-05-04 19:34:32	331	Buying Furniture in Shanghai
2007-05-05 12:48:54	525	Checking-in Luggage for the Train?
2007-05-05 23:25:53	496	Faster Bullet Trains in China
2007-05-06 15:30:32	148	I Just Paid for my Second Year of Flickr
2007-05-06 15:44:29	60	Books I Like
2007-05-06 15:55:48	283	24 Hours in Flickr - Part II
2007-05-07 23:09:38	0	Street Markets in Shanghai
2007-05-08 21:00:47	349	Airport Construction Fee for Connection Flight?
2007-05-10 23:54:43	354	Living with Bad Environment?
2007-05-11 23:20:51	1002	Flickr Meetup This Saturday
2007-05-11 23:49:27	67	Flowers in Spring, in my Garden
2007-05-12 23:14:53	66	Congrats to George!
2007-05-13 23:18:32	472	Big Circle Roads South of PVG?
2007-05-15 23:01:39	362	How to Get to Dishui Lake (Dishuihu)
2007-05-16 23:57:52	85	Shanghai not as Safe as Before
2007-05-17 23:45:24	113	Shanghai Maglev Timetable
2007-05-19 23:52:07	124	Back to Technical World
2007-05-20 23:09:42	158	Chinese Stock Market is More Crazy
2007-05-21 14:15:29	24	MIT's Open Courseware
2007-05-21 23:00:50	223	Take Taxi or Buy a Car?
2007-05-22 20:51:54	130	Find out Bigger Images on this Site
2007-05-25 00:04:27	45	Shanghai World Expo 2010 Time
2007-05-25 23:50:38	488	Visited Bund Again Today
2007-05-27 11:03:31	447	Pudong Airport to Ramada  Plaza Hotel
2007-05-29 23:43:27	329	Jinjiang Inn at Pudong Airport - Part II
2007-05-31 23:41:39	484	Trip Plan Case Study - Shanghai - Hangzhou
2007-06-02 23:47:27	30	My Baby Arrives
2007-06-10 15:09:08	460	Pictures of my Newly-Born Baby
2007-06-11 23:33:37	215	Name of the Baby
2007-06-12 22:35:27	96	Name of the Baby - Part II
2007-06-15 23:11:07	551	Happy (New) Father's Diary
2007-06-18 16:57:20	385	Difficulties as a Foreign Visitor
2007-06-18 17:11:12	141	Where to Buy Genuine Software in Shanghai?
2007-06-20 22:15:46	540	Journal of Today
2007-06-21 22:22:41	104	Setup a Blog like This?
2007-06-21 22:38:10	189	Power Plugs on Train?
2007-06-21 22:50:20	116	Pre-Paid GPRS Sim Card in China
2007-06-21 22:56:23	272	Arranging Hong Kong - Xian - Beijing Trip
2007-06-22 23:05:31	383	Wonderful Night with Mayors from U.S.
2007-06-23 09:38:29	341	The Dinner - Part II - NCUSR Delegation
2007-06-23 10:27:18	204	The Dinner - Part III - Government or Party?
2007-06-23 16:25:03	385	Yifan has Hukou Today
2007-06-23 23:54:54	810	The Dinner - Part IV - Elected Officials
2007-06-24 22:55:58	597	Chinese Characters
2007-06-25 23:40:52	50	Keep Walking
2007-06-28 11:41:50	267	Nanpu Bridge was Closed Shortly
2007-06-30 00:25:51	358	Writing Some Codes Tomorrow
2007-07-01 22:13:01	187	Contact Me
2007-07-02 23:30:02	350	China's Social Resources
2007-07-04 12:36:26	96	Backup of Deleted Templates
2007-07-04 22:45:23	810	The Name of Chinese People
2007-07-05 23:52:29	60	Getting Wangyifan.com
2007-07-06 23:04:12	75	Congratulations to York!
2007-07-07 23:11:03	149	What is the Most Sticky Topic?
2007-07-09 23:03:33	333	How to Setup Websites Outside China
2007-07-11 22:54:09	121	Olympics Impact to TV Commericals
2007-07-12 23:57:27	274	Foreign Language Only Signs?
2007-07-14 21:14:38	257	Please Don't Add me on MSN Messenger
2007-07-14 23:43:04	27	Starbucks Finally Closed in the Forbidden City
2007-07-14 23:49:46	84	How Often Do you See "CPU Exceeded" Error?
2007-07-15 23:17:15	193	Real Estate Price Keeps Crazy
2007-07-16 23:25:39	211	Accident in Shanghai Metro
2007-07-17 23:42:04	127	Software for Newly Installed PC
2007-07-19 15:00:14	21	FAQ of This Site
2007-07-19 23:35:23	238	Business is Really Business
2007-07-19 23:54:40	809	Chinese Car Plate
2007-07-20 19:56:19	143	Met with Stan
2007-07-22 22:31:06	124	I Created a Photo Gallery
2007-07-24 00:07:23	186	Controversy Car Plates
2007-07-24 21:50:22	312	Long Detour by Road Construction
2007-07-25 22:35:36	698	Write Articles, Not Blog Postings
2007-07-29 14:41:17	582	Strengthen the Control of Speech
2007-07-31 19:12:14	150	MTSubCategory of MovableType
2007-07-31 19:59:25	65	Yifan in His Two Months
2007-07-31 23:45:19	129	On the Top of 8 Meters...
2007-08-01 23:55:28	203	Shanghai South Railway Statoin - Part II
2007-08-02 23:17:59	209	Yifan is Exactly 2 Month Old Today
2007-08-03 19:40:21	1730	Interviewed by That's Shanghai
2007-08-03 20:13:41	570	Avoid Blog Blocked in China
2007-08-04 23:56:56	95	Google Beijing Office Picutre
2007-08-05 00:14:32	163	Shanghai is Hot, Hot and Hot!
2007-08-05 16:16:27	656	Exchange (Lot of) Coins to Paper Money
2007-08-06 22:37:44	551	Shanghai Car Plates IS Investment
2007-08-08 23:52:56	66	One Year to Beijing Olympics
2007-08-09 19:02:20	299	Beijing Olympics 2008 Schedule
2007-08-10 22:40:19	232	Pictures of Xujiahui Area in 2007 - Difficulties
2007-08-12 23:13:27	609	Highly Recommend Book - China Road
2007-08-13 22:01:54	201	Writing for a Magzine? Oh! No! Thanks!
2007-08-14 21:55:08	127	MovableType 4 is Almost Out
2007-08-15 23:20:40	662	MovableType 4 Finally Out
2007-08-16 18:53:53	599	Shanghai Also has Blue Sky - for One Day
2007-08-17 23:46:29	331	Learnt More about How Government Works
2007-08-18 20:56:11	173	Upgraded to Movable Type 4
2007-08-19 22:54:36	46	Congrats Victor for Getting Car Plate - at 46500
2007-08-20 23:56:57	412	What you Miss in Shanghai?
2007-08-21 06:40:29	112	Fred's Birthday - a Measurement
2007-08-21 22:17:20	262	D Train in China
2007-08-22 22:39:11	611	Zhouzhuang, Tongli or Zhujiajiao
2007-08-23 22:57:09	637	Chat with Helen Wang on Chinese Dream
2007-08-24 23:58:41	321	Top Commenter of the Month (2007H1)
2007-08-26 19:05:08	273	Is RMB and Yuan the Same? Yes
2007-08-27 19:26:48	562	Is Community Blog a Good Idea?
2007-08-28 22:41:21	79	FeedBurner is a Useful Service
2007-08-28 23:36:59	933	Can you Understand Dish Names in China?
2007-08-29 22:12:02	856	You Know You Have Been in China for Too Long
2007-08-29 22:42:31	256	Thanks Wendy for Finding my Passport
2007-08-30 07:35:55	585	Got Invitation of Young Leaders Forum
2007-08-31 20:27:31	1289	Dongjiao State Guest Hotel - The Most Under Valued
2007-09-01 12:07:01	338	How to Add Navigation Menu to MovableType
2007-09-01 20:06:09	61	Top Commenter of August 2007
2007-09-01 23:21:18	42	Thank You for Your Comment
2007-09-01 23:46:38	275	Yifan is 3 Months Old
2007-09-02 23:02:16	416	Improved Commenter Page
2007-09-03 22:10:15	260	Metro is Much Better than Bus
2007-09-03 23:01:48	93	Going to San Jose on Sept 6
2007-09-04 08:48:45	629	New Regulations to Kill Group Renting in Shanghai
2007-09-04 22:14:28	570	Yes. I am Very Frustrated
2007-09-05 23:02:24	298	Heading to San Jose Tomorrow
2007-09-06 12:47:42	72	Trip Progress: Pudong Airport
2007-09-07 03:51:10	211	Trip Progress: Arrived in San Jose
2007-09-07 16:27:52	223	Geek Dinner in Sunnyvale
2007-09-07 22:32:22	291	Trip Progress: Wake up Early in the Morning
2007-09-07 23:35:22	237	Pass-by the Cornfield in Sunnyvale
2007-09-08 16:18:36	541	Meetup in Palo Alto on Sept 9, 2007
2007-09-09 14:30:33	789	That is Easy - Easy Solution to Complicated Problems
2007-09-11 23:29:31	1042	Five Years of Blogging
2007-09-14 13:13:31	493	Wrapping up My Trip in San Jose
2007-09-15 10:28:26	491	Visit in Six Apart
2007-09-16 07:19:51	36	Six Apart Office in San Francisco
2007-09-16 07:28:55	70	Baseball Game (San Francisco Giant v.s. Arizona Diamondbacks)
2007-09-19 07:27:54	95	Typhoon Not Hits Shanghai (Yet)
2007-09-20 21:43:46	339	Blogging and Early Wake-up
2007-09-20 22:00:53	649	Fight Between Foreigners and Local
2007-09-21 10:12:46	172	What's Wrong with China?
2007-09-21 10:22:42	434	Shanghai Looks Like a Modern City
2007-09-22 07:56:07	727	Thoughts about Traffic Jam
2007-09-22 18:32:48	107	Different Views of the Same Thing
2007-09-23 20:32:46	1111	Don't Leave, AussiePB
2007-09-23 21:11:09	702	Apartment Sharing in Shanghai
2007-09-25 18:47:54	358	Happy Moon Cake Festival
2007-09-27 21:22:22	1685	Some Thoughts about War and History
2007-09-28 21:56:47	54	Rain Memories of New York
2007-09-30 23:22:21	61	Many Events in Shanghai
2007-10-01 22:56:49	234	Logitech QuickCam for Notebooks Pro
2007-10-01 23:29:55	114	National Holiday 2007 in Shanghai
2007-10-02 08:35:27	873	Car Towing at Owner's Expense?
2007-10-03 13:42:42	438	Photography Technical Details of Night Scenes
2007-10-05 10:58:17	151	Shanghai Urban Planning Exhibition Hall
2007-10-05 12:40:14	316	Burma and my Ignorance
2007-10-06 23:17:42	235	Visited Jinmao with Parents Today
2007-10-07 00:13:42	114	Shanghai Attraction Photos
2007-10-07 22:22:31	279	Hangzhou to Shanghai D Train Schedule
2007-10-08 21:23:19	227	Wendy's Wallet was Stolen
2007-10-11 21:41:23	115	Plan to Go to Beijing
2007-10-12 11:38:23	198	Business is Business
2007-10-12 19:33:17	199	Zhangjiang and Downtown
2007-10-12 20:16:34	1117	Shanghai Photo Viewer
2007-10-14 15:00:00	59	Yifan's Recent Photos
2007-10-14 22:42:47	321	AdSense Color Schema Change
2007-10-16 02:07:59	221	In Beijing - Love Beijing
2007-10-17 00:22:17	305	Beijing Impression - Part II
2007-10-17 16:23:40	47	Why You Like to Write Blog?
2007-10-17 21:46:26	100	Beijing Metro Ticket is As Low As 2 RMB
2007-10-18 21:28:42	71	Happy Birthday to Me
2007-10-20 19:11:54	74	Special Birthday Gift from MovableType Team
2007-10-21 11:33:14	90	Yifan has His Hair Cut
2007-10-21 11:41:20	76	Hey, What's This on Shangzilla?
2007-10-22 19:51:56	724	Why Maps in Shanghai are Upside Down?
2007-10-23 22:20:06	69	China's Role in Movie Transformer
2007-10-23 22:34:52	127	Shangri-La Likes Twin Towers
2007-10-23 22:43:17	69	World Financial Center - Part III
2007-10-24 19:16:02	131	China's Moon Probe Chang'e I Launched
2007-10-25 17:44:47	128	Technical Details of Wangjianshuo.com
2007-10-26 23:25:23	631	Fingerprint for U.S. Visa
2007-10-27 23:22:52	350	Photos of Donghai Bridge
2007-10-28 08:09:51	37	Jinjiang Inn Opens near Dishui Lake
2007-10-28 09:13:05	31	Yifan at Donghai Bridge
2007-10-28 22:13:58	248	0# Gas Shortage in Shanghai
2007-10-29 22:15:44	267	Seat-Belt? Oh. No. Thanks!
2007-10-31 18:50:47	611	Foreign Job Seekers Move to Shanghai
2007-11-03 01:41:05	116	Cannot Attend the 3rd Blogger Conference
2007-11-03 20:27:44	163	Photos of CNBloggerCon
2007-11-04 21:48:47	471	Microsoft GTEC's 10 Year Anniversary
2007-11-05 00:00:16	2167	Wangjianshuo's Blog Template Archives 2007
2007-11-05 22:25:01	114	More Detailed Shanghai Future Metro Map
2007-11-07 20:37:22	34	Bobo's Playing Two-Section Stick
2007-11-07 22:13:22	43	My Readers are Primarily Older, more Asian, and Male...
2007-11-10 20:56:40	127	Hospital in Shanghai
2007-11-12 22:14:32	155	The Topic of This Year's YLF
2007-11-13 21:19:12	358	Toughest Time for Me and Wendy
2007-11-14 20:49:14	164	Paying Bills with SHFFT.COM
2007-11-15 21:35:22	925	Why Classified is NOT Popular in China, Yet
2007-11-16 23:12:40	225	MovableType 4.01 and Bluehost CPU Exceeded Error
2007-11-17 23:26:56	417	Yifan Fell Asleep in IKEA
2007-11-18 22:44:13	30	Movie Lust, Caution. Good!
2007-11-19 20:04:57	520	Trans-Bank System Finally Available
2007-11-21 22:01:28	345	Chinese Middle Name for Erik's Baby
2007-11-22 19:49:38	210	Panyu Lu or Fanyu Lu?
2007-11-24 23:14:20	253	Shanghai Guide in a Page
2007-11-24 23:32:12	180	Gas Station Explosion Near my Home
2007-11-25 21:03:41	163	Yifan Starts to Sleep Alone
2007-11-26 21:32:24	156	Diesel Shortage Caused Traffic Jam
2007-11-29 13:20:12	803	Train from Shanghai to Nanjing - CRH (D)
2007-11-30 00:36:32	123	Whole Day in Nanjing
2007-12-01 04:05:19	153	Nanjing is an Amazing City
2007-12-02 00:42:33	82	Ashish Gadnis
2007-12-02 05:19:36	440	Recovery of Fanfan's Blog
2007-12-05 22:42:18	107	Back from Wonderful YLF Trip in Nanjing
2007-12-06 10:24:04	587	Suzhou Museum by I.M. Pei
2007-12-06 11:07:39	111	Humble Adminstrator Garden in Suzhou
2007-12-06 23:51:12	1024	Not Be Afraid of Grace and Beauty
2007-12-07 21:36:07	546	Spend Money on Art or Porverty
2007-12-08 18:57:28	771	Gave Chinese Names for my Friends
2007-12-09 23:03:15	176	Atlantis Launch Delayed
2007-12-09 23:29:10	167	Young Leaders Forum Fellow Blog Feed
2007-12-10 17:17:26	413	Pinyin is Not Chinese
2007-12-10 22:55:57	72	Saw June with Michael Bloomberg
2007-12-11 19:54:36	638	Comments on Robert's Social Aggregator Ideas
2007-12-11 23:13:14	324	Aniseed Vietnamese French Cuisine
2007-12-11 23:14:52	171	Hope for Microsoft Web Effort
2007-12-12 15:44:42	105	Great Ocean Road
2007-12-12 22:00:37	133	SJTU Campus Starts to Charge for Parking
2007-12-13 09:45:15	41	Winter Arrives
2007-12-13 21:06:52	21	Mourning for Victims of Nanjing Massacre
2007-12-13 23:56:09	135	Update of Metro Line #4
2007-12-15 18:34:49	300	Yangshan Deep Water Port - Part II
2007-12-16 15:18:22	359	Train Ticket Office at Maglev Station
2007-12-16 16:32:39	589	The Age of Change, in Reality, and in Mind
2007-12-16 23:24:35	112	YLFer Gather in Shanghai
2007-12-18 21:54:08	525	Current University Students are Different
2007-12-19 16:20:53	75	Dishui Lake Satellite Pictures
2007-12-19 20:58:24	660	Victor's Car Plate was Stolen
2007-12-21 23:01:20	213	Is Guanxi Important?
2007-12-22 20:52:57	434	Went to Children's Hospital - Refugee Camp
2007-12-23 11:34:42	517	Why Things in China is Cheap?
2007-12-23 16:36:55	3727	Conversation with IPowerWeb Support
2007-12-23 21:46:43	205	MovableType Dirify Change for UTF-8
2007-12-23 22:43:12	837	"I Will Follow All the Rules!"
2007-12-24 13:35:44	228	Assembly - Great War Movie from China
2007-12-25 20:04:43	45	Merry Christmas 2007
2007-12-26 21:23:54	243	Successful Kijiji Meetup
2007-12-26 21:47:48	448	Foreigners Individual Income Tax in China
2007-12-28 23:06:10	9	OOB Today
2007-12-29 20:41:22	66	Kijiji Expanding Office
2007-12-30 23:38:23	224	Shanghai Metro Line #4, #6, #8, #9 Opens
2007-12-31 12:15:13	217	Wake up, Wake up
2007-12-31 15:57:43	555	Best of Wangjianshuo's Blog in 2007
2007-12-31 22:47:50	28	Happy New Year 2008
2008-01-01 12:39:55	465	Summary of My 2007
2008-01-02 23:06:46	1121	Shanghai Metro Line #6
2008-01-03 22:15:39	654	Shanghai Metro South Xizang Rd. Station
2008-01-05 21:45:50	564	Shanghai Metro Century Avenue Station
2008-01-07 22:37:28	182	Jian Shuo Wang is on Facebook
2008-01-08 22:46:47	604	Shanghai Metro People's Square Station
2008-01-09 18:53:33	159	Near to Both Metro Stations
2008-01-10 23:27:45	40	Weird Places in Shanghai via Google Earth
2008-01-12 23:28:47	48	Video about Shanghai
2008-01-13 19:08:42	0	Google Sightseeing: Weird Places in Shanghai
2008-01-14 21:54:06	168	Snowing Huangshan
2008-01-15 21:38:15	206	World Financial Center
2008-01-15 22:50:26	305	Photo Needed for Olympic Ceremonies
2008-01-18 03:33:14	71	I am in Ninghai in Ningbo
2008-01-18 16:10:46	186	Third Day in Nanyuan Hot Spring
2008-01-20 20:01:06	499	Shanghai Car Plate is NOT Investment
2008-01-21 22:37:34	515	Skyscrapers in Lujiazui
2008-01-22 22:44:05	160	Backed Up All My Documents
2008-01-24 22:39:33	125	Labor Day (May Holiday) Canceled
2008-01-25 23:29:37	100	Finally, My Daocheng Video is Online
2008-01-27 21:13:59	565	Traveler Tide in Spring Festival
2008-01-28 21:46:38	221	Crazy New Year
2008-01-29 12:22:39	22	Snowing in SJTU (with Kijiji Logo)
2008-01-30 23:55:14	169	DEVP203 - Old Documents
2008-01-31 23:31:55	16	The Journey Starts
2008-02-01 23:05:12	141	Shanghai Snows Again
2008-02-02 20:14:36	279	The Most Severe Disaster I Experienced
2008-02-03 10:46:05	48	Why Snow Caused Power Failure
2008-02-03 23:02:11	141	Snow Scene in Shanghai Again
2008-02-06 11:06:45	34	The Last Day of Year of Pig
2008-02-06 20:09:59	173	Watching Spring Festival TV Show Now
2008-02-07 20:34:50	236	5 Billion SMS Sent Yesterday
2008-02-07 21:39:46	351	My Project Directory
2008-02-09 22:00:29	198	International Channel Shanghai - ICS
2008-02-10 13:51:04	18	Yifan's New Year Photo
2008-02-12 03:54:26	299	How Translate Tool on this Site Works
2008-02-12 13:42:51	74	SHA to SFO Air Tickets are Cheap Now
2008-02-12 14:20:15	336	Beijing to Shanghai CRH Train
2008-02-12 19:07:30	199	I Fixed My Sony P8 Battery
2008-02-13 23:28:27	70	Yifan Eats Orange
2008-02-14 23:02:43	402	Happy Valentine's Day
2008-02-15 21:51:15	549	Map of Motel 168
2008-02-16 11:29:07	79	What is Knock Knock?
2008-02-16 16:51:51	473	Prostitution in China
2008-02-17 21:52:47	117	Photos in the Garden outside My Home
2008-02-18 21:07:17	663	TV Guide in Shanghai
2008-02-18 21:09:06	17	Electronic TV Guild in China
2008-02-19 22:21:33	287	Readers Wanted for TV Interview
2008-02-21 22:04:02	92	Lantern (Yuanxiao) Festival
2008-02-22 22:33:59	1371	Culture Matters from ICS
2008-02-23 20:43:22	719	Advise on visit to Beijing &amp; Shanghai
2008-02-23 21:17:28	26	Congratulations to Jia and Xiaojing!
2008-02-26 22:29:44	450	Are American Economically Family-Independent
2008-02-28 22:49:10	133	Advice Needed on Rental for Foreigners
2008-03-01 14:03:53	909	Suggestions for Family Vacation Trip to Shanghai
2008-03-02 22:11:53	110	Yifan has his Second Haircut
2008-03-04 00:11:22	55	Yifan and Me are Exactly the Same
